index,month,movie_theater,popcorn,soft_drink,sweets,water
996,08,2,1,1,0,0
997,08,4,3,3,3,0
998,11,7,4,3,2,1
999,11,9,2,2,2,0
1000,10,5,3,0,0,3
1001,05,2,3,3,1,0
1002,11,6,3,3,0,0
1003,07,7,1,1,1,0
1004,11,2,2,2,1,0
1005,04,4,1,1,1,0
1006,08,6,1,1,0,0
1007,09,4,5,5,5,0
1008,10,2,2,2,0,0
1009,04,6,1,1,0,0
1010,03,5,3,3,3,0
1011,01,6,1,1,1,0
1012,03,3,1,0,0,1
1013,09,2,1,1,1,0
1014,09,2,1,1,0,0
1015,02,6,2,2,0,0
1016,05,7,4,4,4,0
1017,01,2,2,2,0,0
1018,09,9,5,1,0,4
1019,10,2,1,1,1,0
1020,05,1,4,4,3,0
1021,06,6,4,1,1,3
1022,08,4,4,4,4,0
1023,12,7,4,4,2,0
1024,07,1,5,1,0,4
1025,09,8,1,1,0,0
1026,06,2,1,1,1,0
1027,12,6,2,2,0,0
1028,03,6,4,4,3,0
1029,12,6,1,1,0,0
1030,06,4,1,0,0,1
1031,03,6,2,2,1,0
1032,06,9,5,5,5,0
1033,05,1,1,0,0,1
1034,05,3,4,4,4,0
1035,09,3,4,4,4,0
1036,10,7,2,2,1,0
1037,09,6,2,2,1,0
1038,05,1,3,0,0,3
1039,03,6,1,1,0,0
1040,09,6,2,2,0,0
1041,11,7,3,3,2,0
1042,10,9,4,4,4,0
1043,01,6,3,3,3,0
1044,03,7,3,3,2,0
1045,06,2,2,2,1,0
1046,12,6,1,1,0,0
1047,09,6,1,1,0,0
1048,01,9,1,1,0,0
1049,06,9,1,0,0,1
1050,05,9,4,4,2,0
1051,07,1,3,3,3,0
1052,10,2,1,1,0,0
1053,07,4,4,4,4,0
1054,01,5,2,0,0,2
1055,09,2,3,1,1,2
1056,11,1,1,0,0,1
1057,11,2,1,1,0,0
1058,04,9,1,0,0,1
1059,12,7,1,1,0,0
1060,06,6,1,1,0,0
1061,12,2,2,2,1,0
1062,12,2,1,1,0,0
1063,08,8,4,4,4,0
1064,09,3,1,0,0,1
1065,01,2,1,1,0,0
1066,06,6,1,1,0,0
1067,04,7,1,1,0,0
1068,07,9,3,3,3,0
1069,04,7,5,5,4,0
1070,12,2,2,2,1,0
1071,06,6,2,2,1,0
1072,03,8,3,2,2,1
1073,09,2,1,1,0,0
1074,01,6,2,2,0,0
1075,05,2,1,1,0,0
1076,04,1,2,0,0,2
1077,05,3,3,0,0,3
1078,11,9,4,4,4,0
1079,08,9,5,5,5,0
1080,07,3,1,1,1,0
1081,05,6,1,1,0,0
1082,04,6,1,1,0,0
1083,12,7,1,1,1,0
1084,07,7,2,2,2,0
1085,12,6,1,1,0,0
1086,01,6,1,1,0,0
1087,07,6,1,1,0,0
1088,09,4,4,4,3,0
1089,02,2,2,2,1,0
1090,12,3,3,0,0,3
1091,12,6,2,2,0,0
1092,08,6,4,4,3,0
1093,08,3,2,0,0,2
1094,10,5,2,0,0,2
1095,05,1,3,1,0,2
1096,03,8,1,0,0,1
1097,07,7,2,2,1,0
1098,06,6,5,5,1,0
1099,05,2,4,4,1,0
1100,12,7,2,2,2,0
1101,08,4,4,4,4,0
1102,07,2,2,2,1,0
1103,03,7,3,0,0,3
1104,11,3,1,0,0,1
1105,07,2,1,1,0,0
1106,05,9,3,3,3,0
1107,09,9,2,2,2,0
1108,03,7,3,3,2,0
1109,12,2,1,1,0,0
1110,04,8,2,0,0,2
1111,03,7,2,2,2,0
1112,01,7,1,1,1,0
1113,10,1,3,1,0,2
1114,01,9,2,0,0,2
1115,05,9,2,0,0,2
1116,02,6,1,1,0,0
1117,08,7,3,3,3,0
1118,04,6,4,3,1,1
1119,07,5,4,2,1,2
1120,11,4,5,5,5,0
1121,07,9,5,2,0,3
1122,04,3,3,0,0,3
1123,05,4,1,0,0,1
1124,11,3,2,1,0,1
1125,01,7,4,4,4,0
1126,08,9,2,2,2,0
1127,07,1,4,4,4,0
1128,10,6,2,2,0,0
1129,02,6,1,1,0,0
1130,03,2,2,2,1,0
1131,06,6,2,2,0,0
1132,08,5,4,0,0,4
1133,06,4,1,0,0,1
1134,03,2,2,2,0,0
1135,09,2,1,1,1,0
1136,07,2,2,2,1,0
1137,07,7,5,5,5,0
1138,11,8,3,0,0,3
1139,11,6,1,1,0,0
1140,03,3,2,0,0,2
1141,12,1,5,0,0,5
1142,12,6,1,0,0,1
1143,06,6,3,3,3,0
1144,10,5,1,1,0,0
1145,11,4,5,4,3,1
1146,05,1,1,0,0,1
1147,03,2,2,2,0,0
1148,08,1,4,4,4,0
1149,07,6,1,1,0,0
1150,04,1,2,2,0,0
1151,04,5,2,0,0,2
1152,05,7,4,4,4,0
1153,06,2,2,2,1,0
1154,09,5,3,1,0,2
1155,02,5,1,0,0,1
1156,11,2,3,3,1,0
1157,01,4,4,2,2,2
1158,11,9,3,0,0,3
1159,11,6,1,1,0,0
1160,05,9,3,3,3,0
1161,03,4,2,2,2,0
1162,05,5,4,4,4,0
1163,07,4,4,4,3,0
1164,02,6,2,2,0,0
1165,07,4,5,5,5,0
1166,03,9,4,4,4,0
1167,04,2,5,5,1,0
1168,01,8,5,5,5,0
1169,09,1,3,3,3,0
1170,06,1,3,1,1,2
1171,11,9,4,3,3,1
1172,07,8,2,1,1,1
1173,03,2,2,2,0,0
1174,09,2,4,0,0,4
1175,08,2,2,2,0,0
1176,05,5,3,0,0,3
1177,08,9,4,4,4,0
1178,09,3,2,0,0,2
1179,04,8,1,1,0,0
1180,09,6,2,0,0,2
1181,03,4,3,3,3,0
1182,06,1,3,0,0,3
1183,04,7,5,5,5,0
1184,08,3,3,0,0,3
1185,05,6,2,2,0,0
1186,11,1,2,1,0,1
1187,05,5,2,0,0,2
1188,12,5,1,1,0,0
1189,07,4,4,3,3,1
1190,10,1,1,0,0,1
1191,04,7,4,4,4,0
1192,09,3,1,1,1,0
1193,02,3,1,1,1,0
1194,12,6,1,1,0,0
1195,09,8,4,1,0,3
1196,05,4,3,3,2,0
1197,05,1,1,1,0,0
1198,03,5,3,3,3,0
1199,07,7,4,4,4,0
1200,03,2,1,1,1,0
1201,06,6,1,1,0,0
1202,12,2,1,1,1,0
1203,04,2,2,2,0,0
1204,03,8,4,4,3,0
1205,11,9,5,5,4,0
1206,03,4,4,4,4,0
1207,07,8,5,5,5,0
1208,08,1,2,0,0,2
1209,06,1,3,1,1,2
1210,05,8,2,2,0,0
1211,09,7,4,3,3,1
1212,06,4,2,0,0,2
1213,06,2,4,4,4,0
1214,08,2,1,1,1,0
1215,06,7,3,3,2,0
1216,10,6,5,5,1,0
1217,07,1,1,0,0,1
1218,02,9,4,3,3,1
1219,10,7,3,3,3,0
1220,08,7,5,0,0,5
1221,05,6,1,0,0,1
1222,11,9,4,4,4,0
1223,01,1,3,0,0,3
1224,09,9,3,3,3,0
1225,10,7,5,5,4,0
1226,11,5,1,0,0,1
1227,08,2,2,2,2,0
1228,02,6,1,1,0,0
1229,10,1,1,0,0,1
1230,07,3,2,2,2,0
1231,12,5,1,0,0,1
1232,12,2,1,1,0,0
1233,01,6,1,1,0,0
1234,02,8,3,0,0,3
1235,07,8,2,0,0,2
1236,09,7,3,3,3,0
1237,03,7,4,4,4,0
1238,11,2,1,1,0,0
1239,06,9,2,2,0,0
1240,12,2,2,2,0,0
1241,05,1,3,1,0,2
1242,12,3,2,1,1,1
1243,06,3,1,0,0,1
1244,03,2,1,1,0,0
1245,11,9,2,2,2,0
1246,03,4,5,5,5,0
1247,07,2,1,1,1,0
1248,06,2,2,2,0,0
1249,07,4,3,3,3,0
1250,08,3,2,2,0,0
1251,01,6,1,1,0,0
1252,12,6,1,1,0,0
1253,04,3,2,1,0,1
1254,11,9,4,4,4,0
1255,01,8,3,3,3,0
1256,05,4,2,2,2,0
1257,05,1,2,0,0,2
1258,10,5,1,0,0,1
1259,06,2,2,2,1,0
1260,06,6,1,1,0,0
1261,02,2,1,1,0,0
1262,01,5,2,0,0,2
1263,03,1,1,0,0,1
1264,12,5,1,0,0,1
1265,02,9,1,1,0,0
1266,07,1,5,2,0,3
1267,05,2,1,1,0,0
1268,01,4,4,4,4,0
1269,11,9,4,3,3,1
1270,04,3,3,0,0,3
1271,07,5,1,0,0,1
1272,02,5,2,1,0,1
1273,06,3,1,0,0,1
1274,08,3,2,0,0,2
1275,02,1,2,0,0,2
1276,03,2,2,2,0,0
1277,03,9,4,4,4,0
1278,03,8,3,0,0,3
1279,07,5,2,0,0,2
1280,06,6,5,5,0,0
1281,11,4,4,4,4,0
1282,07,4,4,4,3,0
1283,09,2,4,4,0,0
1284,04,1,1,0,0,1
1285,06,2,1,1,0,0
1286,03,1,1,1,1,0
1287,05,8,3,0,0,3
1288,05,2,2,2,0,0
1289,05,6,1,1,1,0
1290,06,2,1,1,0,0
1291,06,8,2,2,2,0
1292,12,5,4,3,3,1
1293,05,9,2,2,2,0
1294,09,4,5,5,5,0
1295,05,6,1,1,1,0
1296,01,5,3,0,0,3
1297,05,2,2,2,1,0
1298,03,1,2,0,0,2
1299,04,3,1,0,0,1
1300,03,7,5,4,4,1
1301,08,5,3,1,0,2
1302,08,6,1,1,0,0
1303,01,5,2,0,0,2
1304,02,7,5,5,5,0
1305,07,6,5,5,1,0
1306,01,6,2,2,0,0
1307,02,8,2,1,1,1
1308,09,6,1,1,0,0
1309,06,2,1,1,0,0
1310,11,3,5,0,0,5
1311,03,9,4,3,3,1
1312,04,3,1,1,0,0
1313,03,8,3,0,0,3
1314,03,5,3,1,0,2
1315,02,3,1,0,0,1
1316,08,2,2,2,0,0
1317,01,2,5,5,0,0
1318,06,6,2,1,0,1
1319,10,9,4,4,4,0
1320,05,2,1,1,0,0
1321,07,7,5,5,4,0
1322,09,8,2,0,0,2
1323,12,9,4,4,4,0
1324,04,7,5,5,5,0
1325,03,4,1,0,0,1
1326,07,8,1,0,0,1
1327,06,8,5,1,1,4
1328,10,6,3,3,2,0
1329,08,8,2,1,0,1
1330,12,4,2,1,0,1
1331,08,6,1,1,0,0
1332,04,6,1,1,1,0
1333,02,6,1,1,0,0
1334,02,4,3,0,0,3
1335,06,3,2,1,0,1
1336,08,6,2,2,0,0
1337,01,3,3,0,0,3
1338,01,7,5,5,5,0
1339,02,1,1,0,0,1
1340,02,7,3,3,3,0
1341,01,5,2,0,0,2
1342,12,2,4,4,4,0
1343,12,7,3,0,0,3
1344,12,2,1,1,1,0
1345,09,7,3,3,3,0
1346,10,2,1,1,1,0
1347,06,1,2,0,0,2
1348,09,7,2,2,2,0
1349,06,7,1,1,0,0
1350,09,2,1,1,0,0
1351,07,6,2,2,0,0
1352,07,7,2,0,0,2
1353,08,1,1,0,0,1
1354,08,6,1,1,0,0
1355,05,7,4,4,4,0
1356,10,9,4,4,4,0
1357,07,7,3,3,3,0
1358,09,6,3,0,0,3
1359,04,7,4,3,3,1
1360,11,2,1,1,0,0
1361,02,3,2,0,0,2
1362,07,9,3,0,0,3
1363,02,4,3,3,3,0
1364,05,1,3,0,0,3
1365,10,6,1,1,0,0
1366,06,4,4,4,4,0
1367,02,4,5,5,5,0
1368,04,6,3,1,1,2
1369,11,5,1,0,0,1
1370,05,4,1,0,0,1
1371,07,5,5,5,5,0
1372,10,4,4,4,4,0
1373,08,2,2,1,0,1
1374,11,2,1,1,0,0
1375,11,3,5,1,1,4
1376,02,9,3,3,3,0
1377,03,2,2,2,1,0
1378,09,4,3,3,3,0
1379,05,6,5,0,0,5
1380,04,1,1,1,0,0
1381,04,6,2,2,1,0
1382,01,5,3,0,0,3
1383,03,2,1,1,0,0
1384,08,7,2,2,2,0
1385,04,5,1,0,0,1
1386,03,6,1,0,0,1
1387,03,1,1,0,0,1
1388,04,1,2,0,0,2
1389,05,4,1,1,1,0
1390,05,8,5,4,4,1
1391,03,6,2,2,0,0
1392,01,8,1,0,0,1
1393,10,7,1,0,0,1
1394,10,2,1,1,0,0
1395,10,3,3,0,0,3
1396,05,8,3,3,2,0
1397,12,6,1,1,1,0
1398,02,1,3,0,0,3
1399,06,9,5,4,4,1
1400,12,8,4,3,3,1
1401,04,9,4,4,4,0
1402,06,2,2,2,0,0
1403,09,8,2,0,0,2
1404,03,7,4,4,4,0
1405,06,4,3,3,3,0
1406,07,3,2,1,0,1
1407,07,2,1,1,0,0
1408,05,9,1,0,0,1
1409,07,9,4,3,3,1
1410,11,6,1,0,0,1
1411,02,4,4,4,4,0
1412,12,2,1,1,0,0
1413,03,9,3,3,2,0
1414,05,5,2,1,0,1
1415,11,3,2,1,0,1
1416,07,6,1,1,0,0
1417,01,9,2,2,2,0
1418,05,2,1,1,0,0
1419,10,8,3,0,0,3
1420,05,3,1,1,0,0
1421,09,7,4,3,3,1
1422,03,1,2,0,0,2
1423,08,9,4,4,3,0
1424,03,8,4,4,4,0
1425,09,6,2,2,0,0
1426,10,2,3,2,2,1
1427,09,8,5,1,1,4
1428,12,7,4,4,4,0
1429,08,8,1,0,0,1
1430,01,9,4,4,3,0
1431,01,2,2,2,1,0
1432,01,6,3,1,0,2
1433,03,5,4,2,2,2
1434,12,5,3,1,1,2
1435,06,2,4,4,4,0
1436,08,2,2,2,0,0
1437,03,7,5,4,4,1
1438,10,8,2,2,1,0
1439,03,5,2,2,0,0
1440,07,1,1,0,0,1
1441,07,4,2,0,0,2
1442,04,7,4,4,4,0
1443,07,3,3,1,0,2
1444,11,2,2,0,0,2
1445,01,2,1,1,0,0
1446,01,9,4,4,4,0
1447,08,2,1,1,0,0
1448,08,2,2,2,0,0
1449,06,2,4,4,4,0
1450,09,4,3,3,2,0
1451,12,1,1,0,0,1
1452,07,9,5,5,4,0
1453,11,3,2,0,0,2
1454,09,7,4,4,4,0
1455,06,7,3,3,3,0
1456,10,1,3,1,1,2
1457,05,6,1,1,0,0
1458,12,2,1,1,0,0
1459,11,2,1,1,0,0
1460,01,7,5,5,5,0
1461,05,8,1,1,0,0
1462,01,1,3,3,3,0
1463,01,9,5,4,4,1
1464,03,3,3,0,0,3
1465,04,6,2,1,1,1
1466,10,9,1,1,1,0
1467,12,1,1,0,0,1
1468,07,4,5,1,1,4
1469,01,3,1,0,0,1
1470,07,2,1,1,0,0
1471,09,9,4,4,4,0
1472,03,5,3,0,0,3
1473,02,4,5,5,5,0
1474,04,2,2,2,0,0
1475,07,3,1,1,0,0
1476,11,6,1,1,0,0
1477,11,3,2,0,0,2
1478,07,8,2,0,0,2
1479,12,9,5,4,4,1
1480,02,4,5,5,5,0
1481,04,9,4,4,4,0
1482,05,2,1,1,1,0
1483,07,6,2,2,0,0
1484,07,3,3,1,0,2
1485,10,3,2,0,0,2
1486,03,4,3,2,2,1
1487,06,2,2,2,0,0
1488,12,2,1,1,0,0
1489,05,9,4,4,4,0
1490,04,1,3,0,0,3
1491,09,1,2,0,0,2
1492,03,8,3,0,0,3
1493,05,9,5,4,4,1
1494,04,8,1,1,0,0
1495,07,9,4,4,3,0
1496,09,5,1,0,0,1
1497,08,2,2,2,0,0
1498,04,9,3,3,3,0
1499,05,1,3,0,0,3
1500,11,6,2,2,0,0
1501,06,1,3,1,1,2
1502,06,5,3,3,3,0
1503,09,6,1,1,0,0
1504,10,6,1,1,0,0
1505,07,7,4,3,3,1
1506,12,6,1,1,0,0
1507,07,6,2,2,2,0
1508,01,6,3,3,0,0
1509,06,5,1,1,1,0
1510,01,5,2,0,0,2
1511,04,2,2,2,2,0
1512,12,9,3,3,3,0
1513,08,8,2,2,0,0
1514,07,6,2,2,0,0
1515,06,3,3,1,1,2
1516,11,9,2,2,2,0
1517,07,8,4,4,4,0
1518,06,8,4,0,0,4
1519,04,4,5,0,0,5
1520,08,2,2,1,0,1
1521,06,6,2,2,1,0
1522,06,7,3,0,0,3
1523,02,4,4,4,4,0
1524,02,6,2,2,0,0
1525,02,3,2,0,0,2
1526,08,9,5,4,4,1
1527,11,9,1,0,0,1
1528,04,5,3,1,1,2
1529,07,4,3,2,2,1
1530,01,9,4,4,4,0
1531,05,1,3,3,3,0
1532,05,9,4,4,4,0
1533,01,8,1,1,1,0
1534,06,2,1,1,1,0
1535,02,4,3,3,2,0
1536,02,2,1,1,0,0
1537,03,6,2,2,0,0
1538,08,9,4,4,4,0
1539,12,4,3,3,3,0
1540,11,1,1,1,1,0
1541,11,7,3,2,2,1
1542,11,9,2,2,1,0
1543,01,1,1,0,0,1
1544,07,1,1,1,0,0
1545,11,2,4,4,0,0
1546,09,4,5,5,4,0
1547,12,9,4,4,2,0
1548,02,7,3,1,0,2
1549,06,1,3,0,0,3
1550,09,2,2,2,1,0
1551,08,1,1,0,0,1
1552,01,2,5,5,0,0
1553,01,7,3,3,3,0
1554,04,8,3,0,0,3
1555,06,6,1,1,0,0
1556,05,4,2,2,0,0
1557,11,4,1,1,0,0
1558,01,6,1,1,0,0
1559,08,2,1,1,0,0
1560,07,2,1,1,0,0
1561,02,6,2,2,0,0
1562,05,3,2,1,0,1
1563,08,9,2,2,0,0
1564,02,3,1,1,0,0
1565,12,2,1,1,0,0
1566,11,8,2,1,1,1
1567,12,2,2,2,0,0
1568,07,3,2,0,0,2
1569,11,7,1,0,0,1
1570,09,7,4,4,4,0
1571,01,7,2,2,2,0
1572,08,9,5,5,5,0
1573,10,2,2,2,0,0
1574,04,6,1,1,1,0
1575,08,8,3,0,0,3
1576,02,4,3,3,3,0
1577,10,7,4,4,4,0
1578,08,8,1,1,0,0
1579,01,4,3,2,0,1
1580,04,8,2,0,0,2
1581,04,8,1,0,0,1
1582,03,9,5,5,4,0
1583,07,6,4,4,0,0
1584,09,5,2,0,0,2
1585,12,5,3,3,3,0
1586,01,8,3,0,0,3
1587,08,7,4,4,4,0
1588,05,4,4,4,4,0
1589,02,2,1,1,0,0
1590,01,6,4,4,1,0
1591,11,6,2,2,0,0
1592,08,8,4,4,4,0
1593,08,3,1,0,0,1
1594,06,6,2,2,0,0
1595,03,5,2,0,0,2
1596,08,4,4,4,4,0
1597,10,9,5,5,1,0
1598,08,1,4,4,4,0
1599,03,8,3,1,0,2
1600,03,4,3,3,2,0
1601,03,8,1,0,0,1
1602,04,4,4,4,3,0
1603,07,7,3,3,3,0
1604,08,8,2,2,0,0
1605,07,4,4,4,4,0
1606,04,6,1,1,0,0
1607,06,6,5,4,4,1
1608,11,6,2,2,0,0
1609,06,2,3,3,0,0
1610,06,3,1,0,0,1
1611,06,3,1,1,0,0
1612,06,2,2,2,0,0
1613,01,2,2,2,1,0
1614,11,6,2,0,0,2
1615,03,4,5,5,5,0
1616,03,5,1,1,0,0
1617,09,2,1,1,0,0
1618,09,4,4,4,4,0
1619,09,5,4,4,4,0
1620,02,6,3,3,2,0
1621,11,6,2,2,0,0
1622,10,8,4,4,4,0
1623,08,2,2,2,1,0
1624,05,6,1,1,0,0
1625,10,3,4,1,1,3
1626,12,8,4,4,4,0
1627,06,2,2,2,0,0
1628,08,7,5,4,4,1
1629,09,7,5,5,5,0
1630,02,1,5,4,4,1
1631,07,7,2,2,0,0
1632,09,3,3,1,0,2
1633,03,3,1,0,0,1
1634,07,6,1,1,1,0
1635,12,6,1,1,0,0
1636,08,6,5,5,1,0
1637,02,8,3,0,0,3
1638,11,8,1,1,0,0
1639,06,4,3,3,3,0
1640,01,9,3,3,3,0
1641,09,4,4,4,3,0
1642,07,4,1,1,0,0
1643,03,5,1,1,1,0
1644,11,4,2,2,2,0
1645,02,7,3,3,2,0
1646,08,7,1,1,0,0
1647,02,6,3,3,0,0
1648,09,6,1,1,0,0
1649,02,4,4,4,4,0
1650,01,7,4,4,4,0
1651,10,4,2,2,2,0
1652,01,4,4,4,4,0
1653,06,7,5,5,5,0
1654,02,4,5,0,0,5
1655,05,4,4,4,3,0
1656,11,9,4,4,4,0
1657,10,2,2,2,1,0
1658,08,1,2,1,1,1
1659,06,3,2,0,0,2
1660,11,6,2,2,1,0
1661,09,9,2,2,2,0
1662,08,4,5,5,5,0
1663,05,8,3,0,0,3
1664,08,2,1,1,0,0
1665,06,3,1,0,0,1
1666,03,9,5,4,3,1
1667,07,9,3,3,2,0
1668,05,6,2,1,0,1
1669,03,1,2,2,1,0
1670,11,7,2,2,2,0
1671,10,1,1,0,0,1
1672,03,3,2,1,1,1
1673,06,9,4,4,4,0
1674,12,1,4,4,4,0
1675,06,6,1,1,0,0
1676,05,6,1,1,0,0
1677,09,9,4,3,3,1
1678,05,2,1,1,0,0
1679,02,4,4,4,4,0
1680,06,2,2,2,0,0
1681,08,4,3,3,2,0
1682,11,8,4,0,0,4
1683,08,7,4,4,4,0
1684,08,7,1,1,1,0
1685,08,7,4,4,4,0
1686,05,7,3,3,3,0
1687,09,4,3,3,3,0
1688,04,6,1,1,1,0
1689,03,5,3,0,0,3
1690,11,7,4,4,4,0
1691,03,3,3,0,0,3
1692,04,1,2,1,0,1
1693,05,4,4,4,4,0
1694,02,6,5,5,3,0
1695,10,7,3,3,3,0
1696,02,2,1,1,0,0
1697,09,2,1,1,0,0
1698,07,6,1,1,1,0
1699,06,5,3,3,0,0
1700,09,8,1,0,0,1
1701,01,2,1,1,0,0
1702,04,4,4,4,3,0
1703,04,6,3,3,1,0
1704,08,7,4,0,0,4
1705,04,2,2,2,2,0
1706,06,2,1,1,1,0
1707,10,9,3,3,3,0
1708,04,2,1,1,0,0
1709,07,6,1,1,0,0
1710,12,8,5,0,0,5
1711,10,7,1,1,0,0
1712,08,2,2,2,0,0
1713,08,8,3,0,0,3
1714,06,4,1,1,0,0
1715,12,6,1,1,1,0
1716,11,6,1,1,1,0
1717,04,9,5,0,0,5
1718,11,8,1,0,0,1
1719,10,6,2,2,0,0
1720,12,3,1,0,0,1
1721,04,2,1,1,0,0
1722,04,9,4,3,3,1
1723,11,9,2,2,1,0
1724,06,3,3,1,0,2
1725,05,1,3,0,0,3
1726,07,9,2,2,2,0
1727,04,9,2,2,2,0
1728,06,4,5,5,4,0
1729,09,9,5,4,4,1
1730,06,8,3,2,0,1
1731,05,1,1,1,1,0
1732,12,4,1,1,0,0
1733,02,8,2,0,0,2
1734,08,9,5,5,4,0
1735,05,2,1,1,0,0
1736,03,1,2,0,0,2
1737,09,6,1,1,0,0
1738,12,6,1,1,1,0
1739,07,2,1,1,0,0
1740,10,8,2,0,0,2
1741,04,4,4,2,2,2
1742,03,1,2,1,0,1
1743,10,3,2,0,0,2
1744,07,4,4,4,4,0
1745,11,7,1,1,1,0
1746,11,6,2,2,0,0
1747,12,2,1,1,0,0
1748,02,2,1,1,0,0
1749,03,1,2,0,0,2
1750,12,2,1,1,0,0
1751,07,8,3,0,0,3
1752,10,7,4,4,4,0
1753,02,2,2,2,0,0
1754,11,3,4,4,3,0
1755,07,9,2,0,0,2
1756,07,9,3,3,3,0
1757,10,7,4,3,3,1
1758,10,2,1,1,0,0
1759,05,7,4,4,4,0
1760,07,7,3,2,2,1
1761,09,6,2,2,1,0
1762,07,4,2,2,2,0
1763,09,3,2,0,0,2
1764,06,8,2,0,0,2
1765,04,6,1,1,0,0
1766,09,1,3,0,0,3
1767,05,7,5,5,5,0
1768,02,4,1,0,0,1
1769,06,1,1,0,0,1
1770,03,7,3,3,3,0
1771,12,5,3,0,0,3
1772,12,7,1,1,1,0
1773,07,9,5,5,4,0
1774,07,9,3,3,3,0
1775,10,4,4,4,4,0
1776,01,5,3,3,3,0
1777,02,6,5,5,1,0
1778,07,6,4,4,4,0
1779,01,9,4,4,3,0
1780,04,3,5,0,0,5
1781,10,1,4,4,4,0
1782,03,1,1,0,0,1
1783,03,5,2,0,0,2
1784,02,9,5,5,5,0
1785,05,7,5,5,5,0
1786,07,7,5,4,4,1
1787,05,6,1,1,0,0
1788,03,7,4,3,2,1
1789,09,3,2,0,0,2
1790,01,6,2,2,0,0
1791,05,4,5,4,4,1
1792,01,5,5,5,5,0
1793,07,7,2,1,0,1
1794,07,6,1,0,0,1
1795,06,2,2,2,1,0
1796,04,4,4,4,4,0
1797,02,7,5,5,5,0
1798,03,4,4,4,4,0
1799,11,2,3,2,2,1
1800,07,9,4,4,4,0
1801,01,8,2,0,0,2
1802,04,4,1,1,1,0
1803,09,8,2,0,0,2
1804,05,6,3,3,3,0
1805,05,2,5,5,5,0
1806,05,1,4,0,0,4
1807,12,2,1,1,0,0
1808,05,9,4,3,3,1
1809,12,4,4,4,3,0
1810,11,6,2,2,0,0
1811,06,2,1,1,0,0
1812,05,8,3,0,0,3
1813,06,4,1,1,1,0
1814,03,9,4,4,4,0
1815,05,6,2,2,1,0
1816,06,2,1,1,0,0
1817,07,2,2,2,0,0
1818,04,7,2,2,2,0
1819,07,1,2,2,0,0
1820,12,5,4,3,3,1
1821,01,9,4,4,4,0
1822,04,2,2,2,0,0
1823,09,9,4,4,3,0
1824,10,1,3,0,0,3
1825,05,4,1,1,1,0
1826,04,6,1,1,0,0
1827,08,3,2,1,0,1
1828,02,1,4,0,0,4
1829,06,8,2,0,0,2
1830,11,4,4,4,4,0
1831,04,2,2,2,0,0
1832,02,2,1,1,0,0
1833,12,6,2,2,0,0
1834,03,5,1,1,0,0
1835,05,6,2,2,0,0
1836,12,5,1,0,0,1
1837,12,2,2,2,0,0
1838,09,6,2,2,0,0
1839,09,1,2,0,0,2
1840,03,6,1,1,0,0
1841,06,5,3,1,0,2
1842,01,5,3,0,0,3
1843,09,6,4,4,3,0
1844,08,9,3,2,2,1
1845,02,4,3,3,3,0
1846,10,5,3,0,0,3
1847,03,4,2,1,1,1
1848,10,5,3,0,0,3
1849,12,6,1,1,1,0
1850,10,5,3,3,3,0
1851,07,1,3,1,0,2
1852,01,2,1,1,1,0
1853,03,2,1,0,0,1
1854,07,2,2,0,0,2
1855,01,6,2,2,0,0
1856,04,2,1,1,0,0
1857,02,4,4,0,0,4
1858,12,3,3,0,0,3
1859,05,5,2,0,0,2
1860,11,2,1,1,0,0
1861,05,9,4,4,3,0
1862,07,7,1,0,0,1
1863,06,4,4,4,4,0
1864,02,8,1,0,0,1
1865,04,8,4,4,4,0
1866,04,4,5,0,0,5
1867,10,3,3,2,0,1
1868,05,2,2,2,0,0
1869,11,2,1,1,1,0
1870,03,3,3,1,0,2
1871,08,4,3,3,3,0
1872,01,4,2,0,0,2
1873,07,4,3,0,0,3
1874,08,4,3,0,0,3
1875,07,8,2,0,0,2
1876,10,7,5,4,4,1
1877,09,2,1,1,0,0
1878,09,3,4,4,3,0
1879,11,5,1,0,0,1
1880,01,9,2,2,2,0
1881,10,6,5,5,2,0
1882,04,6,4,3,3,1
1883,12,2,2,2,0,0
1884,07,7,4,4,3,0
1885,09,9,2,2,0,0
1886,10,9,2,0,0,2
1887,03,3,1,1,0,0
1888,12,1,3,1,0,2
1889,11,4,2,0,0,2
1890,10,1,2,2,0,0
1891,06,6,1,1,0,0
1892,12,6,1,1,1,0
1893,08,9,5,5,5,0
1894,11,5,3,3,2,0
1895,10,2,5,5,1,0
1896,07,2,3,3,1,0
1897,11,2,1,1,0,0
1898,09,3,2,0,0,2
1899,01,3,2,0,0,2
1900,04,6,1,1,0,0
1901,02,6,1,1,0,0
1902,02,6,3,2,1,1
1903,02,8,5,5,5,0
1904,10,4,5,5,4,0
1905,09,4,4,3,3,1
1906,06,1,2,0,0,2
1907,12,9,2,0,0,2
1908,10,6,4,4,4,0
1909,04,8,1,1,0,0
1910,02,7,1,1,1,0
1911,09,9,1,1,1,0
1912,02,8,1,1,0,0
1913,07,8,2,0,0,2
1914,01,6,1,1,0,0
1915,06,4,1,1,0,0
1916,01,2,1,1,0,0
1917,12,2,1,1,1,0
1918,05,9,3,3,2,0
1919,07,5,3,0,0,3
1920,07,5,2,0,0,2
1921,05,5,4,3,3,1
1922,11,6,1,1,0,0
1923,07,6,2,2,1,0
1924,08,3,4,1,0,3
1925,09,7,4,4,4,0
1926,04,2,4,4,0,0
